"CGY24.17"	"CGY29.01"	"CGY24.21"	"CGY20.46"	"CGY24.16"	"CGY20.50"	"CGY24.09"	"CGY28.53"	"CGY28.50"	"CGY28.49"	"CGY28.52"	"CGY20.55"
"YDL029W"	122.29	121.536	126.855	119.525	123.148	117.507	122.768	114.68	127.408	105.763	123.543	126.086
"YDL030W"	9.68215	11.1121	10.0775	10.2673	9.15542	10.1533	9.83667	9.49596	9.33465	6.86896	8.20981	13.4418
"YDL031W"	30.9956	30.8521	31.3072	30.8782	31.2475	32.4242	32.4529	26.4885	35.976	22.2633	25.7241	30.5163
"YDL033C"	10.0259	8.97357	10.5148	11.1674	11.0534	8.88904	8.52628	9.01543	9.3565	7.30194	10.7045	10.2644
"YDL035C"	14.792	14.396	14.1857	13.2812	14.0227	12.1693	14.9128	13.4395	16.0136	12.6122	15.5755	16.863
"YDL036C"	17.8212	16.5321	17.9496	16.4189	17.9279	16.2675	18.8892	14.3833	16.0032	12.0333	18.2982	16.5212
"YDL037C"	1.94736	1.19951	3.07486	2.39563	2.08232	2.06501	1.23861	2.12505	2.69834	1.5258	1.96894	0.491411
"YDL039C"	2.81381	2.03294	2.87373	2.99251	2.18276	2.04043	2.20774	2.13151	2.47695	1.65886	2.5897	2.33676
"YDL040C"	53.505	50.2929	47.6935	53.1489	50.548	52.3249	52.7297	45.8784	57.4429	45.7327	51.2891	54.5836
"YDL042C"	11.0466	9.81062	13.1964	13.7825	15.6072	19.4446	16.3375	16.0474	19.8121	14.7976	18.9598	19.8405
"YDL043C"	17.5509	16.9785	17.4996	21.1438	19.7869	21.1476	23.2825	18.6913	18.418	11.7287	17.162	22.4631
"YDL044C"	7.97337	7.2223	7.26993	8.80169	6.5995	5.98869	7.13792	5.94055	7.63234	4.31859	5.57261	6.9534
"YDL045C"	19.97	22.6521	19.6186	20.6076	18.2347	16.4772	23.1078	17.1589	19.5394	14.7081	17.9766	22.0624
"YDL045W-A"	114.811	127.335	89.1048	129.591	92.3487	123.894	98.0905	90.1627	108.025	106.938	97.131	105.336
"YDL046W"	213.457	222.197	232.551	230.906	273.092	230.841	252.615	254.679	218.447	292.031	221.63	240.336
"YDL047W"	62.7752	65.9842	68.0904	63.0417	65.7943	66.923	64.1844	65.9766	62.7197	67.4419	59.5204	59.1163
"YDL048C"	2.88478	3.2757	3.08872	3.14304	3.72671	2.95724	3.04625	3.99445	2.0543	2.45568	2.66993	2.99826
"YDL049C"	4.08265	3.6275	3.41457	5.41901	4.96364	4.41672	3.29458	3.15756	3.91998	2.9394	3.37178	4.89187
"YDL051W"	177.809	173.982	174.84	188.122	179.992	193.616	183.746	166.86	173.348	128.84	163.72	173.81
"YDL052C"	95.7626	106.805	110.447	101.151	112.923	106.346	103.888	122.065	100.572	130.745	106.885	97.4467
"YDL053C"	53.3987	52.5073	55.6266	67.4421	62.7523	55.1369	53.8404	50.6753	59.6601	55.0665	50.6652	59.5089
"YDL054C"	21.2231	18.5362	19.4186	20.6922	21.2519	22.3857	22.5847	22.2093	18.8834	22.2383	24.7371	22.6579
"YDL055C"	1123.24	1129.34	1101.08	1031.23	1021.64	939.821	1104.24	1008.63	1066.82	1120.99	1082.67	1114.62
"YDL056W"	11.2267	9.95848	9.10511	10.4867	9.43276	8.97951	10.2625	8.37492	10.2286	7.38431	8.70948	10.7232
"YDL057W"	5.6371	5.48349	5.02227	5.70389	6.44526	6.29335	7.43165	5.81593	7.74306	5.77624	4.15664	6.75689
"YDL058W"	12.5636	11.4115	10.8628	10.3582	10.2689	9.5104	11.13	8.81958	13.6066	9.13576	12.4352	13.3475
"YDL059C"	7.98573	7.68206	11.0031	8.70452	8.15602	9.26166	9.00389	8.02546	10.1978	7.17885	6.38711	8.27829
"YDL060W"	33.819	33.6223	34.3392	30.9832	31.3273	32.6123	33.5682	32.5686	35.0955	28.0017	28.629	33.2851
"YDL061C"	6863.36	7029.6	7010.62	6694.21	7305.98	7491.45	6584.63	7686.72	6947.03	8904.15	7346.57	6788.45
"YDL063C"	32.5818	32.3558	29.036	35.1674	33.5453	29.1052	31.9087	26.9599	34.0149	24.8151	32.2229	31.3946
"YDL064W"	145.024	133.845	116.409	127.013	124.111	145.631	129.86	129.54	130.33	131.541	102.671	122.9
"YDL065C"	30.7942	33.8982	36.6601	31.0256	30.741	32.0761	30.8754	26.1661	33.9095	21.7629	24.1308	34.9279
"YDL066W"	91.9692	84.6391	87.8677	90.5276	97.116	88.5606	90.8804	92.4747	96.6106	82.3983	96.2806	86.3199
"YDL067C"	544.51	652.684	533.038	590.594	627.759	665.341	551.286	566.517	602.018	731.172	642.392	624.184
"YDL069C"	9.05059	7.67721	9.16021	7.00372	9.51702	10.517	8.22026	8.09115	12.0278	5.6655	7.23817	10.0664
"YDL070W"	47.1425	49.1752	49.3649	41.1072	46.1675	36.7029	46.2362	35.8447	46.953	31.367	38.9797	46.1769
"YDL072C"	189.445	181.43	193.35	185.611	181.969	158.698	177.34	190.823	172.025	208.64	187.95	190.141
"YDL073W"	15.7716	15.7972	15.0402	16.7906	15.1848	13.3654	16.3284	15.5966	17.3283	14.3067	16.3083	17.6295
"YDL074C"	33.8332	30.0014	32.2943	31.2756	28.7061	28.9339	29.1336	25.2154	33.878	19.5229	28.3981	29.2998
"YDL075W"	3767.53	3891.19	3981.5	3723.52	3489.83	3976.04	3778.75	3598.31	3693.44	2922.06	3440.37	3847.78
"YDL076C"	29.1888	26.1441	24.4655	26.7358	29.4701	26.6376	26.1988	27.4845	24.5569	23.9268	26.8919	32.8733
"YDL077C"	8.33363	7.53416	6.84536	7.17471	7.92277	8.02181	7.76235	7.13463	9.37613	7.08661	6.90268	9.26044
"YDL078C"	106.528	106.618	95.7046	99.9946	98.3849	96.8245	104.71	101.65	100.705	91.7041	107.898	101.507
"YDL079C"	2.12556	2.30439	1.75734	3.1349	1.63553	2.52359	1.40439	1.70863	1.43095	3.25965	1.53557	2.02428
"YDL080C"	13.8256	11.632	11.9258	11.2647	12.574	11.6997	14.2083	12.2634	14.4412	10.2202	12.7808	14.2916
"YDL081C"	6107.8	6201.31	6015.13	6255.72	6279.51	6158.24	6147.01	6337.65	6012.69	6803.36	6399.71	6253.52
"YDL082W"	1046.28	988.756	1002.57	1090.28	1043.11	1125.77	1034.65	1011	1071.51	908.685	1006.62	1050.04
"YDL083C"	3200.61	3180.36	3240.62	3200.35	3215.69	3352.42	3260.45	3238.32	3195.7	3548.44	3402.53	3109.2
"YDL084W"	409.854	401.394	392.498	393.471	394.573	378.747	392.513	380.894	402.839	381.54	438.018	404.863
"YDL085C-A"	232.468	272.447	249.941	255.026	233.236	229.41	260.676	250.478	249.255	217.135	204.007	240.968
"YDL085W"	0.341246	0.381283	0.228518	0.380327	0.440962	0.437411	0.196586	0.435351	0.260356	0.605258	0.425207	0.477484
"YDL086W"	94.9392	90.2091	95.343	98.579	101.83	98.7491	93.5552	93.9446	96.462	110.616	96.3417	87.7102
"YDL087C"	10.4895	9.09411	9.64082	10.9062	7.63431	10.4404	11.515	9.64796	9.35728	8.68633	8.28274	8.65062
"YDL088C"	24.8092	22.9109	20.1217	25.2845	23.985	25.0378	23.1175	21.8431	25.0881	18.9385	22.0907	26.2203
"YDL089W"	13.6517	16.4992	16.5077	14.9217	14.2972	13.5567	14.1534	13.4305	15.8472	13.0735	15.6893	15.9816
"YDL090C"	15.5144	14.2319	15.7065	17.6131	16.32	16.0443	17.184	15.8163	16.9919	13.9783	19.8942	15.9327
"YDL091C"	10.7415	10.5722	11.8258	11.6563	8.58082	9.65037	10.6651	10.2146	11.3357	9.27643	10.2038	10.7897
"YDL092W"	115.512	125.51	137.286	127.306	115.27	121.557	128.795	125.047	120.329	87.3867	114.275	131.954
"YDL093W"	22.9339	17.3695	19.2892	18.6721	20.3578	16.0321	19.8254	19.6087	20.3199	18.5576	22.0809	21.9315
"YDL095W"	121.532	117.604	125.076	116.397	117.805	109.774	121.071	121.553	122.238	126.272	126.918	119.826
"YDL097C"	106.41	99.326	103.463	104.921	102.848	95.926	102.157	97.3629	100.128	80.9303	93.4115	97.043
"YDL098C"	16.6358	18.3928	14.8717	15.9883	20.3404	17.0565	14.1556	15.2086	14.1721	9.47703	15.3537	16.2745
"YDL099W"	51.635	49.1449	51.8557	45.178	43.34	46.1715	54.032	44.5105	51.9392	30.5753	38.4113	50.8766
"YDL100C"	243.771	233.442	229.578	234.857	233.84	225.715	225	222.229	234.286	186.759	224.272	218.808
"YDL101C"	13.7565	14.6873	12.8349	11.6672	11.7966	13.5151	13.0959	12.1786	13.1662	8.55002	12.0913	13.943
"YDL102W"	11.2031	11.575	10.8835	11.4557	9.2396	9.93713	9.59542	10.5735	11.5681	8.46363	9.9189	11.7453
"YDL103C"	33.3768	31.4987	32.1697	32.7706	33.7446	31.8198	30.6627	26.5854	32.2234	25.2465	28.8668	32.8923
"YDL104C"	4.20441	2.98787	3.18039	5.47802	3.91759	3.65698	4.17933	3.20635	3.45021	3.37553	3.89597	4.56552
"YDL105W"	7.56508	7.74601	8.63003	7.79819	6.93549	7.18786	7.9932	5.97796	8.10595	4.70861	6.35827	7.81601
"YDL106C"	13.0477	11.6762	11.9418	12.9405	9.69886	12.5443	11.5141	11.4272	13.4769	10.2378	10.3928	12.4662
"YDL107W"	8.02928	7.34702	7.75215	7.67699	5.39359	5.349	7.09532	4.94972	6.27114	3.91796	6.85631	7.36051
"YDL108W"	22.8707	17.8047	23.7429	18.6213	19.4215	16.9052	20.8933	19.8362	18.7732	15.7756	17.0242	19.1207
"YDL109C"	6.53776	4.96883	5.62759	6.03013	5.47209	4.61409	6.01661	6.02032	5.16724	5.00625	5.37592	5.5289
"YDL110C"	38.0029	48.9852	42.9324	34.2175	31.4165	35.9298	45.757	35.3661	40.492	32.4405	28.8087	39.0875
"YDL111C"	71.8777	65.5629	67.534	70.5698	66.1004	67.0748	61.8855	71.9201	70.9681	73.8343	66.4128	66.593
"YDL112W"	19.5111	19.321	17.8848	18.5149	17.6281	17.7997	18.6489	15.1583	21.8193	16.9429	21.2163	20.0808
"YDL113C"	9.71028	9.61778	11.4376	8.96801	10.4755	7.96548	10.5732	6.40494	10.2953	6.28228	7.72851	10.5626
"YDL114W"	0.221348	0.184958	0.331767	0.492618	0.21408	0.42458	0.0955161	0.362184	0.126689	0	0.236203	0.132645
"YDL115C"	18.014	18.7539	18.687	16.9216	19.6129	17.5597	21.4662	16.6952	17.8269	12.5725	15.4226	20.0202
"YDL116W"	25.8397	23.8629	22.6985	23.3549	23.3281	19.8306	22.6236	20.8326	26.8646	19.7797	24.7245	23.882
"YDL117W"	17.5913	18.6958	17.0697	18.4609	16.414	15.4779	18.6279	18.2665	19.9001	15.5891	19.1174	19.3758
"YDL119C"	11.7784	12.3487	11.4358	13.2302	14.2931	11.7225	14.0011	13.9391	12.2109	10.7507	12.806	13.9835
"YDL120W"	115.081	112.534	119.765	117.642	116.318	122.718	107.672	118.938	115.774	107.267	116.833	121.284
"YDL121C"	132.302	147.983	146.934	160.239	150.922	156.649	145.421	142.931	160.568	124.118	145.556	137.877
"YDL122W"	35.5306	35.0989	37.2079	34.4797	38.8985	32.5901	34.3535	33.235	36.648	30.5584	31.8108	34.9227
"YDL123W"	51.9621	54.5513	59.4504	47.2876	62.0478	57.0445	53.5752	53.7041	63.3543	77.2271	71.3128	58.6203
"YDL124W"	161.332	159.127	167.115	157.836	157.415	98.2159	143.379	131.318	122.328	129.143	104.392	101.97
"YDL125C"	370.312	386.789	417.223	404.125	364.547	394.037	408.248	417.281	368.061	459.451	414.034	387.13
"YDL126C"	196.176	183.101	173.487	188.275	192.979	163.241	180.427	159.066	196.822	164.771	183.153	184.478
"YDL127W"	21.1387	21.4551	20.9013	24.0151	21.3009	24.3072	22.5418	23.9041	22.804	16.356	20.7859	24.1415
"YDL128W"	79.6858	81.5362	75.5509	82.3784	86.354	79.6971	73.3623	79.9406	74.1479	87.4396	84.4917	79.3697
"YDL129W"	10.9231	8.3301	9.48368	8.05736	6.54337	7.28518	11.2694	8.28596	11.4169	8.33026	8.61437	9.67546
"YDL130W"	5837.22	5862.91	5789.11	5660.55	6093.58	6130.32	5656.64	6558.89	5644.49	7197.89	5843.43	5637.29
"YDL130W-A"	80.8105	81.6744	88.4494	79.0295	89.1379	82.1028	80.4755	69.1034	90.6301	66.36	84.2742	97.5322
"YDL131W"	266.871	249.33	261.496	270.427	271.52	284.712	274.164	265.64	287.123	241.887	273.08	269.63
"YDL132W"	31.1129	30.3076	29.6199	30.3291	29.0762	25.6052	31.0437	24.9996	32.6298	25.7184	29.7992	31.3968
"YDL133C-A"	10864.9	11828.6	13147.6	11746.4	10895.4	12639.7	9811.79	10220.1	10196.7	9530.8	9726.84	10585.8
"YDL133W"	19.4335	21.7763	22.274	22.544	21.7943	19.4411	23.0973	21.2351	23.9978	15.0012	22.6224	23.9159
"YDL134C"	71.4878	70.205	66.8157	70.4529	65.3211	68.7592	67.4144	70.1589	70.0688	71.7986	73.6675	68.4403
"YDL135C"	99.688	106.091	108.545	113.023	99.8344	93.2665	104.557	87.52	106.254	65.1389	96.4604	106.513
"YDL136W"	1718.91	1867.5	1837.36	1855.03	1591.89	1732.72	1834.35	1620.79	1733.17	1351.52	1636.15	1825.29
"YDL137W"	368.292	381.818	382.119	377.039	352.875	370.2	359.201	347.498	356.342	361.162	370.303	356.935
"YDL138W"	11.0829	10.8785	9.41181	10.1235	11.7012	12.0619	12.5708	12.0861	12.7277	11.9236	11.5044	12.3523
"YDL139C"	7.87087	11.0222	8.15495	8.18618	6.62677	10.4143	8.94976	7.4707	8.82019	6.93718	8.5709	7.42133
"YDL140C"	46.1719	42.8613	34.7967	40.2564	42.3113	36.8007	41.5535	39.7953	51.2033	44.3067	48.2488	46.0315
"YDL141W"	30.3351	27.1661	28.1733	28.4947	29.9668	28.2519	28.4948	29.978	30.1496	30.3302	33.717	29.8679
"YDL142C"	19.9164	17.0419	22.6996	16.8209	16.6388	18.384	16.7595	19.3009	19.1403	18.0343	16.527	17.237
"YDL143W"	136.362	131.589	128.602	137.193	142.996	125.699	129.743	126.162	138.389	113.568	139.027	124.953
"YDL144C"	47.3688	44.6681	42.8589	43.0176	41.7095	41.8108	41.9406	44.8185	46.3519	46.8221	44.713	42.5335
"YDL145C"	79.9216	80.7287	72.4979	78.6642	81.6949	68.3997	79.6626	74.8589	87.7345	76.8132	89.4203	84.7505
"YDL146W"	13.3033	12.5905	13.1612	12.472	14.1289	11.3715	14.5883	12.8647	18.5192	14.1557	16.8023	15.5704
"YDL147W"	98.6674	93.1026	95.0925	94.1373	88.2935	89.6373	93.7611	79.2833	103.181	63.9442	85.8736	94.5485
"YDL148C"	32.4251	33.3523	39.5321	34.5162	31.1275	33.9295	35.391	27.1819	36.262	24.1632	27.8319	35.4509
"YDL149W"	3.77766	3.21983	2.37799	2.92982	2.83464	2.41457	2.93471	3.199	3.44472	1.75968	2.99581	3.00973
"YDL150W"	36.2066	36.6138	38.7413	39.3137	36.7583	38.5041	42.3105	32.9926	36.9996	29.1314	33.3791	36.6644
"YDL153C"	46.1189	47.075	49.2817	46.7116	46.1674	46.087	46.0175	37.5471	48.4713	27.4537	38.8628	49.1776
"YDL154W"	3.61589	3.08915	3.44207	3.51957	3.63514	2.78387	3.7516	3.20267	3.38542	2.55477	3.51217	4.21972
"YDL155W"	31.5147	23.9965	26.9352	31.0932	25.4346	27.6057	28.1933	27.3827	29.8861	22.9902	27.1596	31.0404
"YDL156W"	6.20779	6.05153	5.15497	5.25514	5.61077	6.88516	8.87115	5.87375	7.44606	4.25579	5.41862	8.37565
"YDL157C"	195.836	195.147	223.719	231.699	203.209	220.088	193.728	189.255	225.774	174.228	220.932	213.931
"YDL159W"	10.7874	11.6783	11.9272	11.4812	11.3928	8.44651	10.2634	9.47512	11.236	8.96412	11.3912	11.4109
"YDL159W-A"	0	0	0	0	0	0	0	0	0	0	0	0
"YDL160C"	33.7534	31.6959	25.3853	32.4469	29.0522	28.6986	30.6594	31.9003	32.4035	36.9041	28.7848	30.9157
"YDL160C-A"	57.3581	63.707	52.8117	61.2621	66.5799	72.9353	54.9568	66.561	66.3028	73.8272	59.6967	72.6898
"YDL161W"	31.6066	29.8054	34.4437	31.8629	29.0585	29.8301	30.4448	25.2185	33.3727	21.2779	29.3445	30.3543
"YDL164C"	21.9033	20.7723	20.3186	19.7254	21.5116	19.237	21.0998	21.9257	20.789	18.2385	23.3151	20.7437
"YDL165W"	62.0118	60.884	62.0232	52.7115	53.7774	67.9539	56.8088	54.5195	52.7276	47.5582	53.4972	55.373
"YDL166C"	66.9079	58.1383	62.96	58.1852	56.2801	55.2069	62.0874	50.4839	50.9294	41.9483	47.407	64.8979
"YDL167C"	29.7598	27.2083	27.618	29.8176	27.883	27.056	28.2615	25.2264	31.1301	22.3089	28.1204	27.5537
"YDL168W"	90.0537	86.0177	84.8037	96.7144	96.499	92.2221	84.3272	78.6261	92.9297	80.9763	90.3716	86.7182
"YDL169C"	1.67465	1.81377	0.499283	1.4884	0.808143	1.44198	1.58786	1.4577	2.10918	1.42301	2.14272	1.00288
"YDL170W"	14.8501	12.3936	15.8015	12.7408	11.9925	14.5015	14.4612	12.6935	14.0952	11.3505	12.9649	14.9123
"YDL171C"	22.488	21.2987	18.7594	21.3749	21.3925	18.155	22.0835	21.3944	27.464	22.012	22.5868	24.5152
"YDL173W"	54.7466	58.7975	63.532	59.8707	58.016	65.0279	61.3439	62.6315	64.5411	46.6598	56.4225	54.8384
"YDL174C"	30.3708	29.4947	25.7845	30.2347	32.5354	26.0309	27.9666	26.8606	27.3859	26.806	29.587	25.6874
"YDL175C"	14.5155	12.3808	13.6525	14.0044	12.7353	14.6729	12.3644	13.0978	14.6211	10.8056	11.5682	15.3122
"YDL176W"	9.76088	7.32789	8.40346	9.12485	7.43974	7.87248	8.03214	8.39524	9.02382	7.21411	8.42386	9.15229
"YDL177C"	14.4884	20.5946	18.1808	13.8886	19.6257	17.8034	15.6461	12.7841	14.907	11.2046	18.5813	19.9882
"YDL178W"	30.4548	29.9437	29.643	29.1668	34.0627	27.5269	30.7776	31.4393	28.877	24.7907	31.1471	28.6429
"YDL179W"	30.8166	32.3257	32.6978	29.2842	27.4098	33.544	33.3892	28.3383	32.5725	24.991	30.1236	31.9463
"YDL180W"	19.938	18.5593	19.6865	21.1483	20.0369	17.9697	17.7674	20.3781	20.3545	20.8564	22.3835	19.2252
"YDL181W"	66.1818	64.7977	42.1372	73.8267	60.4331	72.7224	60.6439	55.4518	49.4385	67.7733	82.7415	69.8197
"YDL182W"	896.364	797.015	832.008	850.596	902.788	916.905	883.81	876.283	929.451	866.21	940.491	881.581
"YDL183C"	19.6445	16.0662	19.4279	22.8034	24.2136	21.175	21.514	23.0473	22.8493	21.1125	20.1756	20.2545
"YDL184C"	16262.3	17043.1	18147.9	16276.5	15376.7	17920.3	13556.3	15116.1	14334.2	16953.4	14890.4	16564.1
"YDL185W"	193.368	183.514	178.013	179.231	189.926	146.213	192.783	185.793	200.607	188.731	187.357	196.978
"YDL186W"	0.1263	0	0.252025	0.140479	0.122081	0	0.108963	0.137676	0	0.268493	0	0
"YDL188C"	57.3421	58.5981	58.6915	59.4368	53.9134	58.4243	57.6096	58.9505	59.216	62.5374	67.1275	53.4316
"YDL189W"	32.7573	34.6388	32.5854	31.1602	31.4628	29.6068	33.3342	31.8561	36.7758	26.2872	25.2708	33.2058
"YDL190C"	23.569	21.5553	20.7686	23.3105	23.133	18.7855	22.9265	21.0665	25.2846	20.4867	26.5932	25.5523
"YDL191W"	2730.45	2766.18	2676.7	2863.1	2518.75	2824.31	2836.88	2545.21	2740.03	2139.89	2595.36	2749.63
"YDL192W"	887.576	883.524	911.105	910.41	900.64	880.482	875.047	814.639	857.889	745.863	855.923	893.545
"YDL193W"	38.6839	35.9441	34.8941	38.0194	35.5028	37.2228	36.1185	32.0397	35.0818	33.065	37.0076	39.0492
"YDL194W"	4.59605	4.84144	3.71528	3.81638	4.03524	3.64816	4.58284	4.37016	4.52996	4.6431	3.62022	5.19191
"YDL195W"	59.9266	58.5828	49.2	55.0987	58.0215	53.3926	58.7301	57.3628	65.0744	65.5366	61.333	56.8771
"YDL197C"	13.4627	11.5287	14.2346	12.0292	13.621	11.6869	13.2215	12.5802	14.5929	8.96193	11.3378	11.8783
"YDL198C"	130.215	120.439	139.89	139.796	154.224	125.524	131.708	135.163	126.943	146.094	137.849	117.558
"YDL199C"	3.03916	3.36112	2.65793	3.33938	2.81875	2.71152	3.3123	3.95182	3.42753	3.32877	3.99944	3.38142
"YDL200C"	25.667	23.2806	25.1966	23.7759	21.4664	22.2855	23.5686	22.5772	21.8631	20.2659	21.9307	25.6496
"YDL201W"	63.6967	65.5562	62.8555	72.3423	71.0812	60.3637	63.0199	63.3643	63.8894	48.1063	62.6528	65.1365
"YDL202W"	37.058	38.5164	35.322	33.6325	37.8925	35.211	33.3308	32.9518	37.4544	26.7641	33.5031	29.829
"YDL203C"	15.5426	14.8797	14.9835	15.5775	16.9215	16.7389	14.9164	15.9294	19.9191	14.4553	15.7642	16.7021
"YDL204W"	8.4291	9.54343	8.69404	8.65108	9.52123	8.49091	9.42041	7.76238	9.55304	5.80167	8.73419	8.22359
"YDL205C"	50.0991	48.7596	56.168	49.8074	48.0702	48.0653	51.0597	48.1586	50.5167	52.1787	52.8092	47.2269
"YDL206W"	7.39912	7.72477	5.9798	7.10968	6.37419	5.4526	7.5872	6.84843	7.74657	7.20622	7.77861	8.5928
"YDL207W"	18.2918	18.8575	19.4735	20.3862	18.9014	18.7491	20.144	17.4777	18.6886	13.141	17.4407	20.0002
"YDL208W"	395.459	416.804	424.982	388.787	391.56	427.301	403.507	347.292	385.24	296.202	348.876	395.391
"YDL209C"	15.0687	15.5641	13.0059	13.156	13.8183	11.341	14.369	11.6094	11.7243	9.21668	11.5631	12.3962
"YDL210W"	1.56585	1.71967	2.11584	2.34716	1.7794	1.92085	2.37973	2.53924	1.91558	2.4135	1.96082	2.00759
"YDL211C"	8.72739	9.07133	7.4156	7.06761	7.93607	8.5478	9.21072	6.25704	9.38386	6.84476	8.09311	9.08907
"YDL212W"	258.371	270.476	277.529	268.172	279.921	250.525	260.075	257.446	252.786	306.797	274.289	265.021
"YDL213C"	98.6196	105.472	118.587	102.401	105.731	110.035	109.687	95.7896	109.506	73.9966	84.5134	95.924
"YDL214C"	1.25343	0.869907	1.08684	1.25297	1.04777	1.4136	0.896665	0.756691	1.58278	1.01217	0.69259	1.08879
"YDL215C"	12.2757	12.2157	10.963	11.2719	11.1567	9.41747	12.423	9.8321	10.8879	10.4451	11.4275	11.5448
"YDL216C"	4.78402	4.55187	5.81595	4.84497	4.07203	4.38706	5.38475	5.30689	5.64129	2.77624	5.65001	5.82347
"YDL217C"	46.3316	41.3446	43.762	45.6873	44.1536	40.3975	40.7227	39.0908	43.0803	36.211	43.071	39.7248
"YDL218W"	2.6709	2.50013	2.66985	3.44803	2.48024	2.56204	2.76637	2.79749	2.20129	2.8399	2.50829	2.17689
"YDL219W"	75.1152	69.1701	74.4746	78.9635	66.5459	73.2742	67.9964	69.1247	70.0954	55.4323	75.6625	63.6061
"YDL220C"	5.18387	5.39702	5.54203	5.63902	6.64297	5.48176	5.31215	5.11458	7.14035	6.06418	5.91487	6.18084
"YDL222C"	4.74006	4.60566	3.85539	3.06667	5.65065	4.54618	4.75687	4.44927	3.78555	4.92248	3.05846	3.56721
"YDL223C"	3.64651	2.91921	2.68427	4.22401	3.48352	3.69906	3.92933	3.00993	5.07142	3.40472	3.44683	3.2981
"YDL224C"	38.1095	35.5684	29.033	35.4838	37.6755	30.0707	36.2614	36.359	38.4087	35.6239	36.3026	35.5915
"YDL225W"	28.8218	29.8505	30.0254	29.3055	30.6018	27.6548	31.4118	26.4801	29.3197	22.1225	25.3226	28.8401
"YDL226C"	87.0808	82.5913	89.8863	92.6504	90.4697	78.6084	85.2617	83.1413	85.4504	76.8922	84.2075	96.2649
"YDL227C"	37.5632	41.5991	43.1781	38.0109	35.7497	30.2165	36.0897	31.846	37.2841	28.6992	34.6862	33.6645
"YDL229W"	1595.37	1508.27	1640.64	1694.54	1906.03	1425.82	1720.2	1798.87	1690.44	1807.5	1791.44	1668
"YDL230W"	14.3867	14.7013	13.891	14.5684	14.3067	14.3797	15.6105	12.5392	14.0662	13.0677	14.3952	15.0895
"YDL231C"	15.7404	14.782	14.027	15.7626	15.6259	13.5775	15.0491	14.4492	15.7824	15.0453	16.6254	14.4915
"YDL232W"	827.18	819.81	754.794	771.025	810.065	883.652	733.284	720.794	683.923	961.09	734.901	864.643
"YDL233W"	8.03042	7.76855	8.47343	8.86972	9.45557	9.97741	8.79121	8.54947	9.82463	7.5866	7.83585	9.38069
"YDL234C"	9.98735	8.9172	8.38721	8.08299	8.5529	8.63983	9.85213	7.5802	9.17091	6.73051	9.24994	9.71026
"YDL235C"	113.971	97.5476	87.0783	102.616	93.7069	100.525	90.5296	101.983	109.462	84.5465	88.9504	95.982
"YDL236W"	97.9323	102.504	108.434	103.648	96.3033	100.723	101.635	93.8838	99.6329	96.5966	108.46	101.056
"YDL237W"	62.2877	64.0547	57.8106	58.6881	65.7141	51.3233	64.5204	59.8339	61.3668	64.748	62.7584	59.5835
"YDL238C"	3.91954	4.79033	4.57925	4.22428	3.17502	3.39633	5.3294	4.70608	5.36826	3.48693	3.15644	3.46754
"YDL239C"	3.97453	4.69938	4.03788	4.43218	4.62571	2.91363	4.45046	3.3557	4.98139	3.42518	4.77197	5.08586
"YDL240W"	10.2009	8.60962	8.93585	8.54196	8.13062	7.48234	8.57077	7.75193	9.35818	7.6305	9.17071	8.84106
"YDL241W"	30.651	28.3869	28.7684	25.3274	27.4797	27.2188	26.0596	27.3745	23.9117	18.199	24.4411	34.723
"YDL243C"	10.1446	11.0045	9.55539	8.12145	9.85401	10.1431	9.1274	10.5916	11.9906	11.6182	11.8864	10.7677
"YDL244W"	2.29038	1.34215	0.680095	1.96894	1.75964	2.14983	1.62286	2.88122	1.97751	1.71285	2.24787	1.35273
"YDL245C"	0.0902868	0.0456086	0.0820139	0.0303277	0.0527453	0.0261607	0.0235137	0.0595144	0.103329	0	0	0.0326345
"YDL246C"	5.76417	2.51633	3.79927	0.837486	2.34224	4.30937	5.13332	5.21297	0.720504	4.19452	6.23863	2.8853
"YDL247W"	0.726952	1.62738	2.01047	1.48087	1.07135	1.25086	1.51276	1.50087	1.70003	1.0833	1.50627	2.01117
"YDL248W"	12.7922	13.4867	11.9296	13.0364	12.1429	11.5928	11.0519	15.2684	13.5272	14.0261	12.3899	15.5954
"YDR001C"	26.7075	27.2634	25.4637	27.0614	24.621	20.271	25.9909	23.1457	24.4777	21.0675	22.766	24.1247
"YDR002W"	473.904	472.412	500.483	472.356	440.81	456.994	474.673	434.107	476.155	346.189	446.543	486.324
"YDR003W"	30.7065	30.5572	28.8529	28.0481	34.0042	29.5348	28.4971	26.8708	28.9195	24.8911	27.8938	29.8095
"YDR003W-A"	139.794	135.546	98.0655	77.0708	100.728	108.638	132.87	156.609	97.3963	104.524	125.236	99.1513
"YDR004W"	14.3967	13.6142	14.859	12.663	15.0806	13.1049	14.5198	11.9702	15.3732	9.23464	12.431	14.0425
"YDR005C"	17.4155	17.5306	18.2736	17.2914	17.8165	18.6171	20.0064	18.3941	18.8988	14.7679	14.734	17.5317
"YDR006C"	13.1816	15.032	13.7021	13.4183	13.4245	15.4378	13.3296	11.3713	15.7234	13.3338	14.7863	14
"YDR007W"	62.4229	65.8787	67.8331	63.6192	67.6403	54.3099	56.6779	63.938	54.891	55.8732	55.7327	53.8315
"YDR009W"	1.9783	1.90867	2.58856	1.87062	2.43989	2.36257	2.53816	2.55627	2.67571	3.0621	2.30486	2.37257
